Site,Year,Sex,Survival,SVL,Mass,Log10 SVL,Log10  Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Kidd Cay,2010,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.00037898,1.426025718,-0.368755677,-0.330246914,0.010025917,0.133157589,0
Kidd Cay,2010,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.00037898,1.426025718,-0.368755677,-0.330246914,0.010025917,0.133157589,0
Kidd Cay,2010,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.00037898,1.426025718,-0.368755677,-0.330246914,0.010025917,0.133157589,0
Kidd Cay,2010,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.002827722,1.478884398,-0.822888283,-0.638888889,0.074807464,0.360018877,0
Kidd Cay,2010,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.002827722,1.478884398,-0.822888283,-0.638888889,0.074807464,0.360018877,0
Kidd Cay,2010,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.002827722,1.478884398,-0.822888283,-0.638888889,0.074807464,0.360018877,0
Kidd Cay,2010,f,0,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,0.003685033,1.272187838,1.44777475,1.212962963,0.097487637,-0.527090825,0
Kidd Cay,2010,f,0,40,1.1,1.602059991,0.322219295,3.688879454,0.09531018,0.004915421,1.527437272,-1.27702089,-0.947530864,0.130037591,0.568400311,0
Kidd Cay,2010,f,0,39,1,1.591064607,0.301029996,3.663561646,0,0.006581598,1.569279841,-1.731153497,-1.25617284,0.174116338,0.74798215,0
Kidd Cay,2010,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,0.007732071,1.336135896,0.993642144,0.904320988,0.204552149,-0.252635639,0
Kidd Cay,2010,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,0.007732071,1.336135896,0.993642144,0.904320988,0.204552149,-0.252635639,0
Kidd Cay,2010,f,0,38,0.9,1.579783597,0.278753601,3.63758616,-0.105360516,0.007754393,1.601226421,-2.185286104,-1.564814815,0.205142677,0.885091935,0
Kidd Cay,2010,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.01162887,1.401784414,0.539509537,0.595679012,0.307642061,0.029117656,5.952380952
Kidd Cay,2010,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.01162887,1.401784414,0.539509537,0.595679012,0.307642061,0.029117656,5.952380952
Kidd Cay,2010,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.01162887,1.401784414,0.539509537,0.595679012,0.307642061,0.029117656,0
Kidd Cay,2010,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.01162887,1.401784414,0.539509537,0.595679012,0.307642061,0.029117656,0
Kidd Cay,2010,f,0,47,2,1.672097858,0.477121255,3.850147602,0.693147181,0.014233678,1.274024334,1.901907357,1.830246914,0.376552337,-0.519208868,0
Kidd Cay,2010,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,5.952380952
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.015349159,1.468575432,0.08537693,0.287037037,0.406062404,0.315774388,0
Kidd Cay,2010,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.018862385,1.535720004,-0.368755677,-0.021604938,0.499004904,0.603948516,0
Kidd Cay,2010,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.018862385,1.535720004,-0.368755677,-0.021604938,0.499004904,0.603948516,0
Kidd Cay,2010,f,0,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.018924999,1.34286494,1.44777475,1.521604938,0.500661356,-0.223755623,0
Kidd Cay,2010,f,0,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.018924999,1.34286494,1.44777475,1.521604938,0.500661356,-0.223755623,0
Kidd Cay,2010,f,0,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.018924999,1.34286494,1.44777475,1.521604938,0.500661356,-0.223755623,0
Kidd Cay,2010,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,0.022132877,1.602124765,-0.822888283,-0.330246914,0.585525856,0.888947489,0
Kidd Cay,2010,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,0.022132877,1.602124765,-0.822888283,-0.330246914,0.585525856,0.888947489,0
Kidd Cay,2010,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,0.022132877,1.602124765,-0.822888283,-0.330246914,0.585525856,0.888947489,0
Kidd Cay,2010,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.023526338,1.414732125,0.993642144,1.212962963,0.622389905,0.084687233,5.952380952
Kidd Cay,2010,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.023526338,1.414732125,0.993642144,1.212962963,0.622389905,0.084687233,0
Kidd Cay,2010,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.023526338,1.414732125,0.993642144,1.212962963,0.622389905,0.084687233,0
Kidd Cay,2010,f,1,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.025118807,1.666295206,-1.27702089,-0.638888889,0.664518705,1.164357108,5.952380952
Kidd Cay,2010,f,0,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.025118807,1.666295206,-1.27702089,-0.638888889,0.664518705,1.164357108,0
Kidd Cay,2010,f,0,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.025118807,1.666295206,-1.27702089,-0.638888889,0.664518705,1.164357108,0
Kidd Cay,2010,f,0,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.025118807,1.666295206,-1.27702089,-0.638888889,0.664518705,1.164357108,0
Kidd Cay,2010,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.028019286,1.48939594,0.539509537,0.904320988,0.741250955,0.405132788,0
Kidd Cay,2010,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.028019286,1.48939594,0.539509537,0.904320988,0.741250955,0.405132788,0
Kidd Cay,2010,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.028019286,1.48939594,0.539509537,0.904320988,0.741250955,0.405132788,0
Kidd Cay,2010,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.028019286,1.48939594,0.539509537,0.904320988,0.741250955,0.405132788,0
Kidd Cay,2010,f,1,47,2.1,1.672097858,0.491361694,3.850147602,0.741937345,0.028474117,1.33772555,1.901907357,2.138888889,0.753283531,-0.245813088,5.952380952
Kidd Cay,2010,f,0,38,1,1.579783597,0.301029996,3.63758616,0,0.030030788,1.779140468,-2.185286104,-1.25617284,0.794465289,1.648671535,0
Kidd Cay,2010,f,0,38,1,1.579783597,0.301029996,3.63758616,0,0.030030788,1.779140468,-2.185286104,-1.25617284,0.794465289,1.648671535,0
Kidd Cay,2010,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,5.952380952
Kidd Cay,2010,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,0
Kidd Cay,2010,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,0
Kidd Cay,2010,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,0
Kidd Cay,2010,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,0
Kidd Cay,2010,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.032382498,1.566480461,0.08537693,0.595679012,0.856679845,0.735967644,0
Kidd Cay,2010,f,0,46,2,1.662757832,0.477121255,3.828641396,0.693147181,0.033648256,1.413542042,1.44777475,1.830246914,0.890165504,0.079579579,0
Kidd Cay,2010,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.036591152,1.64541429,-0.368755677,0.287037037,0.968019903,1.074739443,0
Kidd Cay,2010,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.036591152,1.64541429,-0.368755677,0.287037037,0.968019903,1.074739443,0
Kidd Cay,2010,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.036591152,1.64541429,-0.368755677,0.287037037,0.968019903,1.074739443,0
Kidd Cay,2010,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.036591152,1.64541429,-0.368755677,0.287037037,0.968019903,1.074739443,0
Kidd Cay,2010,f,0,48,2.3,1.681241237,0.51851394,3.871201011,0.832909123,0.036620544,1.323411042,2.356039964,2.75617284,0.968797467,-0.307248746,0
Kidd Cay,2010,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.040616283,1.725365131,-0.822888283,-0.021604938,1.074504842,1.417876101,0
Kidd Cay,2010,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.040616283,1.725365131,-0.822888283,-0.021604938,1.074504842,1.417876101,0
Kidd Cay,2010,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.040616283,1.725365131,-0.822888283,-0.021604938,1.074504842,1.417876101,0
Kidd Cay,2010,f,1,47,2.2,1.672097858,0.505149978,3.850147602,0.78845736,0.042262402,1.401426767,1.901907357,2.447530864,1.118052962,0.027582692,5.952380952
Kidd Cay,2010,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.043813553,1.577007466,0.539509537,1.212962963,1.159088711,0.781147921,0
Kidd Cay,2010,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.043813553,1.577007466,0.539509537,1.212962963,1.159088711,0.781147921,0
Kidd Cay,2010,f,0,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.043813553,1.577007466,0.539509537,1.212962963,1.159088711,0.781147921,0
Kidd Cay,2010,f,1,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.044423962,1.80515314,-1.27702089,-0.330246914,1.175237096,1.760313906,5.952380952
Kidd Cay,2010,f,0,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.044423962,1.80515314,-1.27702089,-0.330246914,1.175237096,1.760313906,0
Kidd Cay,2010,f,0,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.044423962,1.80515314,-1.27702089,-0.330246914,1.175237096,1.760313906,0
Kidd Cay,2010,f,0,43,1.7,1.633468456,0.431363764,3.761200116,0.530628251,0.048772914,1.66438549,0.08537693,0.904320988,1.290288739,1.156160901,0
Kidd Cay,2010,f,0,43,1.7,1.633468456,0.431363764,3.761200116,0.530628251,0.048772914,1.66438549,0.08537693,0.904320988,1.290288739,1.156160901,0
Kidd Cay,2010,f,0,43,1.7,1.633468456,0.431363764,3.761200116,0.530628251,0.048772914,1.66438549,0.08537693,0.904320988,1.290288739,1.156160901,0
Kidd Cay,2010,f,0,43,1.7,1.633468456,0.431363764,3.761200116,0.530628251,0.048772914,1.66438549,0.08537693,0.904320988,1.290288739,1.156160901,0
Kidd Cay,2010,f,0,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.053489562,1.571924584,0.993642144,1.830246914,1.415067772,0.759332978,0
Kidd Cay,2010,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053624492,1.755108576,-0.368755677,0.595679012,1.418637344,1.545530371,0
Kidd Cay,2010,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053624492,1.755108576,-0.368755677,0.595679012,1.418637344,1.545530371,0
Kidd Cay,2010,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053624492,1.755108576,-0.368755677,0.595679012,1.418637344,1.545530371,0
Kidd Cay,2010,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053624492,1.755108576,-0.368755677,0.595679012,1.418637344,1.545530371,0
Kidd Cay,2010,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053624492,1.755108576,-0.368755677,0.595679012,1.418637344,1.545530371,0
Kidd Cay,2010,f,0,47,2.3,1.672097858,0.51851394,3.850147602,0.832909123,0.055626364,1.465127984,1.901907357,2.75617284,1.471596918,0.300978471,0
Kidd Cay,2010,f,0,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.05834505,1.848605498,-0.822888283,0.287037037,1.543519841,1.946804712,0
Kidd Cay,2010,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.05905352,1.664618991,0.539509537,1.521604938,1.562262429,1.157163053,0
Kidd Cay,2010,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.05905352,1.664618991,0.539509537,1.521604938,1.562262429,1.157163053,0
Kidd Cay,2010,f,0,44,1.9,1.643452676,0.462397998,3.784189634,0.641853886,0.05905352,1.664618991,0.539509537,1.521604938,1.562262429,1.157163053,0
Kidd Cay,2010,f,0,40,1.4,1.602059991,0.380211242,3.688879454,0.336472237,0.062907368,1.944011074,-1.27702089,-0.021604938,1.664216083,2.356270704,0
Kidd Cay,2010,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.064567182,1.762290519,0.08537693,1.212962963,1.708126495,1.576354158,0
Kidd Cay,2010,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.064567182,1.762290519,0.08537693,1.212962963,1.708126495,1.576354158,0
Kidd Cay,2010,f,1,43.5,1.9,1.638489257,0.462397998,3.772760938,0.641853886,0.069370696,1.759130621,0.312443233,1.521604938,1.835203592,1.562792363,5.952380952
Kidd Cay,2010,f,0,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.073776777,1.752230517,0.539509537,1.830246914,1.951766578,1.533178186,0
Kidd Cay,2010,f,1,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.075378389,1.971845864,-0.822888283,0.595679012,1.994137283,2.475733324,5.952380952
Kidd Cay,2010,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.079807148,1.860195548,0.08537693,1.521604938,2.111300214,1.996547415,0
Kidd Cay,2010,f,0,38,1.3,1.579783597,0.361727836,3.63758616,0.262364264,0.090728628,2.312882608,-2.185286104,-0.330246914,2.400228261,3.939410335,0
Kidd Cay,2012,f,0,50,1.8,1.698970004,0.447158031,3.912023005,0.587786665,-0.08414826,1.09046606,2.607630522,0.577160494,-3.312923617,-3.179458743,0
Kidd Cay,2012,f,0,45,1.3,1.653212514,0.361727836,3.80666249,0.262364264,-0.081531317,1.15119061,0.599598394,-0.966049383,-3.209894386,-2.797543331,0
Kidd Cay,2012,f,0,47,1.6,1.672097858,0.414973348,3.850147602,0.470003629,-0.064625222,1.211378814,1.402811245,-0.040123457,-2.54430007,-2.419001169,0
Kidd Cay,2012,f,0,44,1.3,1.643452676,0.361727836,3.784189634,0.262364264,-0.062751316,1.24827977,0.197991968,-0.966049383,-2.47052425,-2.186919683,0
Kidd Cay,2012,f,0,44,1.3,1.643452676,0.361727836,3.784189634,0.262364264,-0.062751316,1.24827977,0.197991968,-0.966049383,-2.47052425,-2.186919683,0
Kidd Cay,2012,f,1,47,1.7,1.672097858,0.431363764,3.850147602,0.530628251,-0.048234806,1.28708999,1.402811245,0.268518519,-1.899008094,-1.942830251,2.159827214
Kidd Cay,2012,f,0,47,1.7,1.672097858,0.431363764,3.850147602,0.530628251,-0.048234806,1.28708999,1.402811245,0.268518519,-1.899008094,-1.942830251,0
Kidd Cay,2012,f,1,46,1.6,1.662757832,0.414973348,3.828641396,0.470003629,-0.046653026,1.30897722,1.001204819,-0.040123457,-1.836733307,-1.805174718,2.159827214
Kidd Cay,2012,f,0,45,1.5,1.653212514,0.397940009,3.80666249,0.405465108,-0.045319145,1.328296858,0.599598394,-0.348765432,-1.784218297,-1.683667558,0
Kidd Cay,2012,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.04426791,1.344301291,0.197991968,-0.657407407,-1.742831113,-1.583010747,0
Kidd Cay,2012,f,1,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.04426791,1.344301291,0.197991968,-0.657407407,-1.742831113,-1.583010747,2.159827214
Kidd Cay,2012,f,1,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.04426791,1.344301291,0.197991968,-0.657407407,-1.742831113,-1.583010747,2.159827214
Kidd Cay,2012,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.043800832,1.353650116,-1.408433735,-1.891975309,-1.7244422,-1.524213108,0
Kidd Cay,2012,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.043539553,1.35607928,-0.203614458,-0.966049383,-1.71415562,-1.508935345,0
Kidd Cay,2012,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.043539553,1.35607928,-0.203614458,-0.966049383,-1.71415562,-1.508935345,0
Kidd Cay,2012,f,1,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.043246529,1.362263194,-1.006827309,-1.583333333,-1.702619261,-1.470042805,2.159827214
Kidd Cay,2012,f,1,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.043246529,1.362263194,-1.006827309,-1.583333333,-1.702619261,-1.470042805,2.159827214
Kidd Cay,2012,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.043180862,1.362519185,-0.605220884,-1.274691358,-1.700033937,-1.468432796,0
Kidd Cay,2012,f,1,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.043180862,1.362519185,-0.605220884,-1.274691358,-1.700033937,-1.468432796,2.159827214
Kidd Cay,2012,f,1,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.043180862,1.362519185,-0.605220884,-1.274691358,-1.700033937,-1.468432796,2.159827214
Kidd Cay,2012,f,0,49,2,1.69019608,0.477121255,3.891820298,0.693147181,-0.037302141,1.303113046,2.206024096,1.194444444,-1.468588236,-1.842056312,0
Kidd Cay,2012,f,1,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.03026261,1.390788296,1.001204819,0.268518519,-1.191441331,-1.290639647,2.159827214
Kidd Cay,2012,f,1,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.03026261,1.390788296,1.001204819,0.268518519,-1.191441331,-1.290639647,2.159827214
Kidd Cay,2012,f,0,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.028285805,1.416849982,0.599598394,-0.040123457,-1.113614388,-1.126729672,0
Kidd Cay,2012,f,1,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.028285805,1.416849982,0.599598394,-0.040123457,-1.113614388,-1.126729672,2.159827214
Kidd Cay,2012,f,1,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.028285805,1.416849982,0.599598394,-0.040123457,-1.113614388,-1.126729672,2.159827214
Kidd Cay,2012,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,0
Kidd Cay,2012,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,0
Kidd Cay,2012,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,0
Kidd Cay,2012,f,1,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,2.159827214
Kidd Cay,2012,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,0
Kidd Cay,2012,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,0
Kidd Cay,2012,f,1,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.026539143,1.440322812,0.197991968,-0.348765432,-1.044848162,-0.979101811,2.159827214
Kidd Cay,2012,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.025056147,1.460393071,-0.203614458,-0.657407407,-0.986462482,-0.852873767,0
Kidd Cay,2012,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.025056147,1.460393071,-0.203614458,-0.657407407,-0.986462482,-0.852873767,2.159827214
Kidd Cay,2012,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.025056147,1.460393071,-0.203614458,-0.657407407,-0.986462482,-0.852873767,2.159827214
Kidd Cay,2012,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.025056147,1.460393071,-0.203614458,-0.657407407,-0.986462482,-0.852873767,2.159827214
Kidd Cay,2012,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.025056147,1.460393071,-0.203614458,-0.657407407,-0.986462482,-0.852873767,2.159827214
Kidd Cay,2012,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,0
Kidd Cay,2012,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,0
Kidd Cay,2012,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,0
Kidd Cay,2012,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,0
Kidd Cay,2012,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,2.159827214
Kidd Cay,2012,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,2.159827214
Kidd Cay,2012,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.023875707,1.476062451,-0.605220884,-0.966049383,-0.939988457,-0.754324208,2.159827214
